"student_id","high_school_gpa","sleep_hours","stress","attendance","study_hours","college_gpa_raw","college_gpa","preparation_group"
137,2.68919404526165,7.26779940083881,1.14804302816889,70.5243716289699,13.4347671406662,3.46972760444163,3.46972760444163,"Lower prior GPA"
138,3.2369985835193,5.57635283093147,-0.464225519860462,84.7984217893315,12.7634130872809,3.68446723347892,3.68446723347892,"Middle prior GPA"
139,3.28446670696198,7.98651793563316,-1.14640276494772,74.8815213839854,8.39109555659247,3.52065092595094,3.52065092595094,"Middle prior GPA"
140,2.99852966460017,7.45648005919452,1.14234730334019,79.0765840521317,12.0274799794968,2.94669884412749,2.94669884412749,"Middle prior GPA"
141,2.82273609115208,5.69898461345075,0.0905741613166789,63.1062806506189,12.7953954094056,2.93530497872729,2.93530497872729,"Lower prior GPA"
142,2.98608525982206,5.63719389485354,0.285267893909703,70.227695478305,13.1855294595844,3.18307509563851,3.18307509563851,"Middle prior GPA"
143,2.87277037923277,6.13314335067417,0.280107693273452,59.6078327959407,13.5877829622807,3.40965256696194,3.40965256696194,"Lower prior GPA"
144,3.72500807033499,7.37969662546147,-0.869068789462032,88.5978869190114,4.79892224134047,3.90678663780522,3.90678663780522,"Higher prior GPA"
145,3.39733831204185,7.91450212092132,-2.35476604091013,78.0448494469351,7.60477541170663,2.97464725395425,2.97464725395425,"Higher prior GPA"
146,3.67180460757257,7.50709142063369,-0.2018333962915,83.8687076682708,7.7360507582795,3.62317532340495,3.62317532340495,"Higher prior GPA"
147,2.42496033694495,7.87521589197767,-1.18849205263146,84.6896418674165,17.3038333891184,3.44675656322204,3.44675656322204,"Lower prior GPA"
148,2.32830384901694,6.69255271859442,-0.137454891012988,79.7997148555209,17.3599707840149,3.18341273579336,3.18341273579336,"Lower prior GPA"
149,3.46634700373612,6.81906668486575,1.07090663996082,76.3070913949181,7.80172144828258,3.75927490065435,3.75927490065435,"Higher prior GPA"
150,3.21689602707847,7.0385299370107,0.548804617200047,77.3143844702011,12.2153883398966,3.70681973549827,3.70681973549827,"Middle prior GPA"
151,3.14071782734635,8.01346265394239,-0.213493065233684,69.1370562019927,12.6395794096802,3.49220323864572,3.49220323864572,"Middle prior GPA"
152,3.35034895243196,7.44600657508706,1.2938105676651,82.3487307851818,8.86713735144665,3.29226032812792,3.29226032812792,"Higher prior GPA"
153,3.62459539034798,6.92816383087433,-1.17890712153541,75.9550438829504,5.2189583821695,3.47256110398973,3.47256110398973,"Higher prior GPA"
154,3.3438323214274,6.84604259303201,0.310673153012247,79.6626950605517,9.38685965831092,3.85993108419544,3.85993108419544,"Higher prior GPA"
155,3.21606430004341,8.24029093115571,0.681079804200887,76.6895372166458,12.184659113803,3.65110373071281,3.65110373071281,"Middle prior GPA"
156,2.4678788106425,7.19384498144326,1.92836410723445,59.5591430333672,17.0828961893969,2.86380697638188,2.86380697638188,"Lower prior GPA"
157,2.69296183177407,7.21457077500899,-1.38147954734178,72.7690647242579,12.4555030922241,3.34606737505968,3.34606737505968,"Lower prior GPA"
158,3.07347459369351,6.66936403966839,2.32318447224785,76.3862830444739,10.676372566246,3.34869399977223,3.34869399977223,"Middle prior GPA"
159,3.17659158950726,8.07084289985097,-2.26680930241625,88.0076869004954,7.86707714749745,3.02626687951215,3.02626687951215,"Middle prior GPA"
160,3.48128722831485,6.89167129425923,-1.95375572791006,84.4149455763501,7.18775473758915,3.50877681422641,3.50877681422641,"Higher prior GPA"
161,2.53190768766717,6.55851718942656,0.753577129871539,65.005969264427,13.9554000807225,2.70558855330347,2.70558855330347,"Lower prior GPA"
162,3.26120410074428,6.38484762726499,-0.510550162485451,91.7796503145287,8.8624576226413,3.77094934005378,3.77094934005378,"Middle prior GPA"
163,3.5124618167785,8.9522021665509,-1.29826822459133,73.1858456965369,15.2091723432873,4.03731263548489,4,"Higher prior GPA"
164,3.64107663742937,7.31158856688045,-1.57696031819989,93.1808710080733,6.54159351551432,3.06612188027999,3.06612188027999,"Higher prior GPA"
165,2.63713172273391,6.27176562097192,-0.970888980016897,78.0827407062177,12.810505984367,3.12519051539212,3.12519051539212,"Lower prior GPA"
166,2.72647550021883,5.16376860220964,0.206537945298787,67.594616578917,15.023405592187,3.44729193324625,3.44729193324625,"Lower prior GPA"
167,3.63352343543684,6.88989767470951,1.04221337553175,78.7209035447663,5.93292857031407,3.36965605783293,3.36965605783293,"Higher prior GPA"
168,3.57090806204081,7.81519177001155,-1.4080345224848,84.8269069080695,7.23333223059378,3.75540788764911,3.75540788764911,"Higher prior GPA"
169,3.21200116587442,7.46068158141361,-0.332733048174848,82.3338019855977,10.4367440967122,3.6489771376658,3.6489771376658,"Middle prior GPA"
170,3.42281666072942,8.72248366275827,0.310152153249715,76.4902118036618,12.9481165377862,4.19045550891814,4,"Higher prior GPA"
171,3.82959044782418,7.14747074699966,-0.0581553169375442,84.5098795586633,6.60394318179228,3.7012906835791,3.7012906835791,"Higher prior GPA"
172,3.16018585371688,7.339538637741,-1.02902356615851,75.3764009357389,8.23894018311829,3.71273658375758,3.71273658375758,"Middle prior GPA"
173,3.23720548217619,7.55841910811866,-2.08509705968699,86.5497113393311,5.97037007884124,2.86757889854194,2.86757889854194,"Middle prior GPA"
174,3.09057558199654,7.20251033561318,-0.369624331168718,69.0721453252228,9.2305719993116,3.04758084203925,3.04758084203925,"Middle prior GPA"
175,2.84853327713003,8.09255800915725,0.111988123201394,55.0978558988617,13.0351034466628,3.33052902635366,3.33052902635366,"Lower prior GPA"
176,3.94816148871156,6.9546114137206,-2.85279290570019,93.4745270389598,1,3.03065215743463,3.03065215743463,"Higher prior GPA"
177,3.56286046474834,6.84783209406882,-1.02023129080277,83.5489909965075,7.83698810551049,3.65849261877771,3.65849261877771,"Higher prior GPA"
178,3.55962785948881,6.09309904627805,-0.357672970698554,76.5212911255825,10.6751625387245,3.26775014592304,3.26775014592304,"Higher prior GPA"
179,3.06359306941327,6.94579585375563,-1.32163868954377,86.703804120573,8.79230940776086,3.58554951029074,3.58554951029074,"Middle prior GPA"
180,2.96631332577257,6.46367585171709,-0.172754310284918,75.2331591297491,10.9813484560214,3.23775326743982,3.23775326743982,"Middle prior GPA"
181,2.49311834531928,6.32791139717314,-2.27920090962537,64.574784199757,16.5758128732298,3.04759801653745,3.04759801653745,"Lower prior GPA"
182,2.47938235676657,7.52481418652058,-0.157624826067272,57.6508837647522,12.3558641238346,2.41353823900681,2.41353823900681,"Lower prior GPA"
183,3.44253946783576,7.51753412708063,0.199617183635231,77.2541368899988,13.3335124385618,4.20008605633837,4,"Higher prior GPA"
184,3.28812164459842,7.23058404089339,0.485669235058937,76.6713629711597,9.66798545687306,3.57712982897148,3.57712982897148,"Middle prior GPA"
185,3.29274567955442,7.53075285975446,-0.0007712856214206,80.4454245118858,10.8429599931192,3.62431641403035,3.62431641403035,"Middle prior GPA"
186,3.53655573466956,7.33365234989186,0.0290242641257036,77.0671519951253,7.438882581922,4.08289382155332,4,"Higher prior GPA"
187,3.13691045056599,6.41184401035047,-0.7676476600373,77.5475208224953,9.95178950889308,3.47352032352603,3.47352032352603,"Middle prior GPA"
188,2.96239114780538,6.25565138830307,0.259787326340769,70.771059760677,11.1827985720198,3.15166158064234,3.15166158064234,"Middle prior GPA"
189,2.86573574834845,6.6607118856511,-0.253954372717612,72.1256383766365,15.6077952706591,3.57677967047933,3.57677967047933,"Lower prior GPA"
190,2.72647609877208,7.98611473568595,0.312191804079811,68.343666425461,15.8617527068691,3.34765767205975,3.34765767205975,"Lower prior GPA"
191,3.16024782855707,6.09551587424096,-0.434558155463824,80.2052287438101,11.0023446354398,3.38360308936028,3.38360308936028,"Middle prior GPA"
192,2.48332978969829,8.25421173144393,-0.692250185795109,60.0266900825322,16.3822342792085,3.58170506519401,3.58170506519401,"Lower prior GPA"
193,3.39859161937745,6.12494138447694,-2.02464088982355,85.6420671780067,5.35336421752692,2.28597026364098,2.28597026364098,"Higher prior GPA"
194,3.59593164366519,6.43702662529388,0.195876538507988,66.3900538315568,6.52898816552121,3.44690130924297,3.44690130924297,"Higher prior GPA"
195,3.77568969482354,7.86515602496117,0.533513172361017,76.7614234775701,5.88533539544535,3.83945325551937,3.83945325551937,"Higher prior GPA"
196,3.09097682901163,6.78253459729072,-0.113127024473436,68.8232192624132,11.0743043957382,3.24808017002213,3.24808017002213,"Middle prior GPA"
197,3.01643185471193,6.23447723748143,-0.584150854247127,72.6372618296951,9.96930414024933,3.30443120314291,3.30443120314291,"Middle prior GPA"
198,2.7634376293804,7.22827235541778,-1.1908250437963,79.774756103417,13.9175477952121,3.4677438653681,3.4677438653681,"Lower prior GPA"
199,3.1364320781121,8.27967124969562,-0.901143012394894,72.4272391374117,10.190547337018,3.76696888225369,3.76696888225369,"Middle prior GPA"
200,2.68198438623743,7.62169978425167,0.753579804928392,69.3465635927669,13.9363009366191,3.26041756907311,3.26041756907311,"Lower prior GPA"
201,3.08971294948781,7.25038742295498,-2.57992168911376,85.0789412146129,6.9445687380213,2.71523836401025,2.71523836401025,"Middle prior GPA"
